20200901_12:27:-38.251,-0.017089,-0.451844,0.863154,-0.011877,-0.437960,1.040274,-0.011159,-0.439970,1.182353,-0.027223,-0.446002,1.397966,-0.057603,-0.439236,1.360338,-0.185941,-0.386648,1.327983,-0.280955,-0.426974,1.072753,-0.269438,-0.343292,0.857675,-0.248649,-0.369174,0.767669,-0.244174,-0.449125,0.695722,-0.200029,-0.374491,0.743721,0.007940,-0.452800,1.364245,0.132802,-0.490122,1.377756,0.333955,-0.446626,1.568379,0.310813,-0.351477,1.780900,0.331607,-0.370761,1.880224,0.327210,-0.385925,1.984854,0.297822,-0.342001,1.892435,-0.104932,-0.428708,0.863926,-0.086379,-0.447178,0.465945,-0.066983,-0.494723,0.088251,-0.066250,-0.363524,-0.044492,0.062122,-0.472708,0.862459,0.120706,-0.408059,0.473717,0.106777,-0.523331,0.106456,0.137592,-0.449361,-0.045419,-0.030513,-0.435165,1.478556,-0.008726,-0.276584,1.481058,-0.033413,-0.299557,1.525470,-0.103408,-0.402689,1.545860,0.017736,-0.303259,1.516344,0.059663,-0.425883,1.531968,
20200901_12:27:-38.251,-0.018722,-0.452041,0.863051,-0.014197,-0.438573,1.040241,-0.013903,-0.440652,1.182336,-0.029549,-0.446797,1.398001,-0.059981,-0.439867,1.360438,-0.188492,-0.387144,1.328930,-0.280905,-0.421988,1.071911,-0.265823,-0.331647,0.859740,-0.241613,-0.355868,0.770116,-0.234491,-0.433851,0.696229,-0.195930,-0.363935,0.746019,0.005518,-0.453718,1.364198,0.130371,-0.491848,1.375510,0.342579,-0.430704,1.548536,0.331778,-0.315621,1.752020,0.370654,-0.318485,1.847688,0.341016,-0.333297,1.948193,0.333335,-0.291007,1.858356,-0.106671,-0.429269,0.863566,-0.086960,-0.448041,0.465610,-0.066646,-0.496123,0.087990,-0.066776,-0.365539,-0.045389,0.060587,-0.472575,0.862586,0.120939,-0.408266,0.474013,0.107045,-0.524014,0.106855,0.137063,-0.452170,-0.046217,-0.032626,-0.436012,1.478616,-0.009068,-0.277681,1.481891,-0.034975,-0.300442,1.525720,-0.106587,-0.402803,1.544399,0.016319,-0.304722,1.517692,0.056486,-0.427862,1.533985,
20200901_12:27:-38.295,-0.017088,-0.454146,0.864261,-0.013736,-0.442207,1.041634,-0.013879,-0.444283,1.183767,-0.029495,-0.451343,1.399463,-0.059866,-0.443845,1.361943,-0.188651,-0.391473,1.330800,-0.280059,-0.417996,1.072354,-0.262299,-0.321284,0.863153,-0.233955,-0.338108,0.773021,-0.224701,-0.408613,0.692146,-0.189405,-0.356453,0.749521,0.005477,-0.458524,1.365597,0.130049,-0.498461,1.373710,0.355246,-0.420931,1.522121,0.355313,-0.279845,1.708909,0.409324,-0.256686,1.793903,0.385036,-0.274822,1.895324,0.363049,-0.240881,1.811070,-0.105393,-0.432685,0.864485,-0.084587,-0.449420,0.466389,-0.063504,-0.495164,0.088418,-0.064344,-0.363468,-0.043930,0.062540,-0.473498,0.864058,0.122509,-0.407572,0.475589,0.109679,-0.521156,0.107610,0.141728,-0.446626,-0.043808,-0.032399,-0.440932,1.480155,-0.007763,-0.282695,1.481512,-0.035543,-0.304478,1.524705,-0.108635,-0.406005,1.542401,0.016004,-0.309262,1.518770,0.054566,-0.432396,1.538834,
20200901_12:27:-38.309,-0.010825,-0.454556,0.863052,-0.009655,-0.444632,1.040474,-0.011380,-0.447309,1.182504,-0.028122,-0.455059,1.397966,-0.058088,-0.446514,1.360382,-0.185901,-0.391963,1.329354,-0.278461,-0.408774,1.070674,-0.253333,-0.304453,0.866083,-0.223841,-0.316020,0.775552,-0.210017,-0.383160,0.692575,-0.179694,-0.340096,0.751185,0.006761,-0.463041,1.364229,0.130376,-0.506115,1.369019,0.371919,-0.416110,1.479542,0.383899,-0.253829,1.647628,0.428145,-0.210820,1.730440,0.403709,-0.179306,1.828428,0.400460,-0.193540,1.746888,-0.098919,-0.432470,0.862398,-0.078525,-0.448017,0.464464,-0.057872,-0.492532,0.086545,-0.056756,-0.361787,-0.046589,0.068614,-0.474471,0.863642,0.128449,-0.406956,0.475662,0.116953,-0.516535,0.106660,0.148859,-0.442003,-0.044674,-0.031082,-0.445002,1.478653,-0.008139,-0.286657,1.482961,-0.035785,-0.309504,1.525646,-0.107803,-0.412042,1.541274,0.015796,-0.313633,1.519774,0.055583,-0.436628,1.537689,
20200901_12:27:-38.351,-0.007066,-0.456049,0.864650,-0.009012,-0.443648,1.041836,-0.013093,-0.444507,1.183781,-0.031469,-0.445692,1.399157,-0.061042,-0.437893,1.361128,-0.189464,-0.386417,1.327720,-0.280021,-0.402520,1.068409,-0.244318,-0.291472,0.869107,-0.209790,-0.301424,0.780221,-0.195066,-0.368324,0.697264,-0.167806,-0.333171,0.757155,0.003538,-0.455091,1.365947,0.126847,-0.498870,1.370748,0.385925,-0.406706,1.425323,0.404528,-0.222548,1.568242,0.444147,-0.163836,1.643339,0.438870,-0.099587,1.727166,0.422814,-0.144277,1.656228,-0.095436,-0.435390,0.862234,-0.073998,-0.454536,0.464677,-0.052535,-0.502074,0.087332,-0.050530,-0.369508,-0.043869,0.072622,-0.474679,0.866829,0.132392,-0.409849,0.478551,0.123317,-0.520204,0.109879,0.154583,-0.448314,-0.042781,-0.034880,-0.433229,1.479456,-0.009079,-0.275353,1.482015,-0.036643,-0.297295,1.525195,-0.110271,-0.398333,1.542568,0.014766,-0.302401,1.518803,0.052532,-0.425868,1.537438,
20200901_12:27:-38.395,-0.005467,-0.456813,0.864835,-0.008934,-0.442916,1.041816,-0.014177,-0.442771,1.183671,-0.031868,-0.438784,1.398985,-0.061470,-0.431566,1.360888,-0.190608,-0.382380,1.327030,-0.280932,-0.395901,1.067604,-0.237670,-0.278127,0.873841,-0.200298,-0.283659,0.785765,-0.185190,-0.349872,0.702381,-0.160688,-0.313594,0.760666,0.002920,-0.449304,1.365911,0.126046,-0.493558,1.369557,0.393357,-0.409538,1.365352,0.420477,-0.205884,1.476855,0.458197,-0.136095,1.542845,0.476097,-0.058158,1.611979,0.440049,-0.117088,1.555791,-0.093960,-0.436974,0.861543,-0.073445,-0.459128,0.464250,-0.052988,-0.510153,0.087455,-0.051197,-0.378216,-0.044279,0.074332,-0.474703,0.867802,0.132666,-0.409411,0.479542,0.123266,-0.522557,0.111883,0.154567,-0.447619,-0.039221,-0.034894,-0.424437,1.478952,-0.005087,-0.267320,1.480638,-0.033509,-0.288241,1.523740,-0.109797,-0.387201,1.541236,0.017778,-0.294703,1.517771,0.052217,-0.418914,1.537514,
20200901_12:27:-38.439,-0.003257,-0.456460,0.865261,-0.006932,-0.441118,1.042075,-0.012159,-0.439765,1.183887,-0.028650,-0.431830,1.399133,-0.058424,-0.425178,1.361082,-0.188450,-0.378426,1.327328,-0.277918,-0.388143,1.067508,-0.232139,-0.264667,0.877990,-0.193938,-0.270235,0.790299,-0.179343,-0.336929,0.707242,-0.155752,-0.294759,0.764329,0.005905,-0.443086,1.366075,0.129546,-0.485817,1.369238,0.394319,-0.419671,1.305890,0.430094,-0.203942,1.388335,0.463311,-0.121008,1.439923,0.493266,-0.032279,1.488894,0.455529,-0.105027,1.450467,-0.092016,-0.437984,0.861813,-0.074441,-0.460658,0.464509,-0.056673,-0.513698,0.087953,-0.055588,-0.381319,-0.043277,0.076781,-0.473120,0.868371,0.130794,-0.406811,0.479760,0.117152,-0.521252,0.112737,0.147944,-0.441368,-0.035867,-0.031180,-0.416038,1.478824,0.006060,-0.260548,1.478924,-0.023224,-0.279669,1.522266,-0.104074,-0.374690,1.540852,0.027672,-0.288619,1.516274,0.056200,-0.414099,1.537166,
20200901_12:27:-38.483,-0.004842,-0.455991,0.863796,-0.005987,-0.440189,1.040631,-0.008795,-0.437161,1.182509,-0.021363,-0.428357,1.398021,-0.051863,-0.421989,1.360490,-0.183157,-0.377851,1.328052,-0.274855,-0.381337,1.068806,-0.228218,-0.253703,0.882230,-0.191631,-0.253014,0.793664,-0.179208,-0.324371,0.714183,-0.155096,-0.277294,0.764541,0.012630,-0.439619,1.364375,0.136754,-0.481066,1.362427,0.390191,-0.427626,1.255507,0.441625,-0.204787,1.303785,0.475613,-0.114296,1.339872,0.506139,-0.017917,1.370713,0.460536,-0.091402,1.351046,-0.093870,-0.438569,0.861662,-0.080871,-0.460006,0.464050,-0.068336,-0.514633,0.087448,-0.068666,-0.380768,-0.042313,0.075438,-0.471702,0.865719,0.123844,-0.403570,0.476621,0.100592,-0.518593,0.110199,0.132925,-0.432222,-0.034428,-0.022493,-0.412226,1.477688,0.017682,-0.257443,1.476970,-0.011986,-0.275776,1.520403,-0.094640,-0.369167,1.539454,0.038743,-0.285719,1.514492,0.064889,-0.411621,1.536086,
20200901_12:27:-38.483,-0.004897,-0.455134,0.862365,-0.003730,-0.439752,1.039293,-0.004177,-0.435859,1.181220,-0.014040,-0.427044,1.396939,-0.045149,-0.421239,1.359799,-0.177843,-0.381457,1.327232,-0.270499,-0.377858,1.068237,-0.223688,-0.244122,0.885940,-0.190329,-0.245118,0.796079,-0.179854,-0.320725,0.720288,-0.154947,-0.271145,0.766054,0.019703,-0.437759,1.362844,0.145029,-0.475234,1.357535,0.382597,-0.430102,1.215792,0.440238,-0.203545,1.219909,0.478573,-0.109071,1.235961,0.508432,-0.008085,1.245404,0.451363,-0.077841,1.248055,-0.094473,-0.440480,0.861681,-0.085046,-0.457740,0.463641,-0.075978,-0.513543,0.086993,-0.078713,-0.377843,-0.040902,0.075878,-0.468348,0.862981,0.118233,-0.396033,0.473806,0.088695,-0.513017,0.108333,0.121827,-0.421227,-0.032796,-0.014391,-0.410847,1.476627,0.025127,-0.255853,1.478410,-0.004580,-0.274990,1.521490,-0.086902,-0.369047,1.538883,0.046222,-0.284625,1.515556,0.072867,-0.410772,1.535272,
20200901_12:27:-38.527,-0.001364,-0.453978,0.863442,0.002561,-0.437174,1.040280,0.004369,-0.432436,1.182234,-0.002604,-0.422311,1.398105,-0.034234,-0.416780,1.361337,-0.167769,-0.379825,1.328603,-0.262981,-0.372351,1.070489,-0.213716,-0.233034,0.892949,-0.182413,-0.233571,0.802303,-0.175695,-0.311428,0.728318,-0.149596,-0.261160,0.770643,0.030710,-0.433187,1.363609,0.156279,-0.469509,1.355402,0.373884,-0.432361,1.182472,0.440374,-0.211785,1.141959,0.487927,-0.120160,1.139564,0.522358,-0.021176,1.125227,0.454862,-0.079115,1.146243,-0.091121,-0.440201,0.864125,-0.086045,-0.455386,0.465744,-0.081540,-0.516939,0.089739,-0.084666,-0.382497,-0.039590,0.079573,-0.466403,0.862826,0.116241,-0.392774,0.473139,0.080987,-0.511485,0.108551,0.110351,-0.418510,-0.032730,-0.001907,-0.405620,1.477724,0.036409,-0.250387,1.484467,0.005477,-0.270760,1.526127,-0.076698,-0.365792,1.538640,0.056534,-0.279918,1.521587,0.083479,-0.406380,1.539138,
20200901_12:27:-38.546,0.006795,-0.451743,0.863485,0.011547,-0.434139,1.040233,0.013923,-0.428662,1.182159,0.008702,-0.416102,1.397960,-0.023159,-0.410684,1.361373,-0.156799,-0.374109,1.328608,-0.255978,-0.367094,1.071967,-0.202307,-0.223369,0.899271,-0.169601,-0.216189,0.809402,-0.166475,-0.291310,0.732403,-0.139824,-0.248915,0.774582,0.041651,-0.427661,1.363334,0.167089,-0.463341,1.351169,0.365430,-0.443181,1.153944,0.430362,-0.234080,1.071594,0.484815,-0.148021,1.054509,0.509041,-0.049366,1.025013,0.452054,-0.104319,1.055757,-0.082784,-0.436846,0.864410,-0.080470,-0.452574,0.466007,-0.080058,-0.514687,0.090050,-0.079849,-0.380975,-0.040083,0.087572,-0.465176,0.862651,0.120649,-0.391576,0.472620,0.081391,-0.508328,0.107790,0.111476,-0.415801,-0.033642,0.010163,-0.398542,1.477387,0.044500,-0.242515,1.486856,0.012474,-0.263979,1.527122,-0.067848,-0.361019,1.535678,0.063874,-0.271900,1.524492,0.093115,-0.397855,1.542059,
20200901_12:27:-38.587,0.013871,-0.446030,0.863530,0.018369,-0.428912,1.040293,0.020641,-0.424857,1.182238,0.017403,-0.411643,1.397992,-0.014942,-0.407047,1.361732,-0.149416,-0.373601,1.329172,-0.250682,-0.363729,1.073506,-0.199216,-0.216625,0.903066,-0.166122,-0.203095,0.814097,-0.163534,-0.276844,0.735796,-0.136308,-0.242423,0.777285,0.050223,-0.422609,1.363068,0.176615,-0.453351,1.347953,0.355070,-0.445857,1.131835,0.414524,-0.253689,1.012528,0.455555,-0.165300,0.978434,0.480609,-0.072191,0.934985,0.432622,-0.132050,0.975893,-0.076062,-0.433600,0.864614,-0.075201,-0.448318,0.466253,-0.075363,-0.509467,0.090222,-0.075821,-0.377321,-0.041442,0.094967,-0.457240,0.862552,0.123268,-0.384992,0.471980,0.084093,-0.500372,0.106793,0.113288,-0.406594,-0.033954,0.019311,-0.393776,1.477322,0.040983,-0.236151,1.494254,0.011668,-0.262169,1.533877,-0.060255,-0.365794,1.538748,0.063465,-0.265675,1.529988,0.103240,-0.389480,1.540542,
20200901_12:27:-38.631,0.018724,-0.441471,0.863540,0.023832,-0.426969,1.040619,0.026762,-0.423951,1.182656,0.025857,-0.413599,1.398707,-0.006968,-0.408882,1.362860,-0.141721,-0.377210,1.329350,-0.243767,-0.361345,1.074132,-0.194398,-0.211568,0.905234,-0.162344,-0.194426,0.816451,-0.161155,-0.270180,0.739969,-0.132934,-0.245446,0.778986,0.058409,-0.423750,1.363251,0.184526,-0.452533,1.342432,0.344409,-0.453636,1.111928,0.397196,-0.280240,0.963925,0.444082,-0.207979,0.906913,0.456120,-0.118543,0.851655,0.427947,-0.184010,0.896817,-0.071284,-0.429274,0.865137,-0.071806,-0.439910,0.466426,-0.072969,-0.500217,0.090047,-0.076559,-0.365191,-0.038761,0.099888,-0.452470,0.862099,0.125064,-0.379231,0.471274,0.082049,-0.490461,0.105010,0.110055,-0.392861,-0.033478,0.028483,-0.396745,1.478285,0.042756,-0.237996,1.493289,0.015929,-0.265069,1.533996,-0.050598,-0.372143,1.541845,0.067730,-0.266039,1.528600,0.113949,-0.387676,1.538986,
20200901_12:27:-38.675,0.023592,-0.437450,0.863297,0.029584,-0.422503,1.040339,0.033373,-0.418661,1.182357,0.035201,-0.406170,1.398323,0.001781,-0.402566,1.362889,-0.133693,-0.374298,1.329148,-0.237483,-0.360111,1.074490,-0.191754,-0.209402,0.905348,-0.161070,-0.193324,0.815869,-0.161181,-0.272649,0.743064,-0.132714,-0.256288,0.781166,0.067493,-0.415928,1.362510,0.193683,-0.440573,1.337189,0.333058,-0.462433,1.094667,0.370204,-0.315466,0.916355,0.413425,-0.248551,0.850569,0.425702,-0.164669,0.787214,0.388426,-0.230696,0.835976,-0.066543,-0.426202,0.865398,-0.069237,-0.435120,0.466592,-0.072472,-0.500192,0.090962,-0.078514,-0.365384,-0.038025,0.104871,-0.447593,0.861403,0.125217,-0.377601,0.469641,0.080312,-0.489817,0.103843,0.107036,-0.391514,-0.034434,0.038532,-0.388463,1.477701,0.049155,-0.230018,1.498207,0.024147,-0.259262,1.538581,-0.039395,-0.368294,1.544205,0.075797,-0.258660,1.531788,0.125380,-0.379345,1.536430,
20200901_12:27:-38.719,0.031373,-0.434795,0.864868,0.038230,-0.421300,1.042074,0.043043,-0.416674,1.184100,0.048169,-0.404346,1.400118,0.014101,-0.401311,1.365222,-0.121875,-0.374598,1.331975,-0.227722,-0.364602,1.077835,-0.187679,-0.212569,0.908298,-0.159734,-0.192891,0.818595,-0.160070,-0.273191,0.746796,-0.132786,-0.266569,0.784711,0.080058,-0.413489,1.363755,0.205424,-0.434856,1.331908,0.328716,-0.472396,1.082550,0.358587,-0.340415,0.891471,0.408029,-0.304350,0.808179,0.412632,-0.225871,0.737253,0.374827,-0.263576,0.795285,-0.058936,-0.424827,0.867604,-0.064488,-0.428690,0.468571,-0.068950,-0.493655,0.092764,-0.081427,-0.354284,-0.030921,0.112808,-0.443784,0.862401,0.126058,-0.376150,0.469743,0.080305,-0.487081,0.103480,0.105967,-0.384591,-0.032024,0.052476,-0.386646,1.479487,0.061740,-0.228859,1.505527,0.037638,-0.259816,1.545203,-0.024689,-0.369725,1.547832,0.089193,-0.258401,1.537679,0.140130,-0.378672,1.537259,
